latitude_gps,longitude_gps,geometry,state,country
6.5919267,3.2876945,POINT (3.2876945 6.5919267),Lagos,Nigeria
9.0579825,7.4498179,POINT (7.4498179 9.0579825),Federal Capital Territory,Nigeria
6.596244,3.3882952,POINT (3.3882952 6.596244),Lagos,Nigeria
9.0067811,7.6496759,POINT (7.6496759 9.0067811),Nasarawa,Nigeria
6.4290849,3.5504369,POINT (3.5504369 6.4290849),Lagos,Nigeria
,,,,
,,,,
6.4234107,2.8918544,POINT (2.8918544 6.4234107),Lagos,Nigeria
,,,,
4.8842043,6.9949171,POINT (6.9949171 4.8842043),Rivers,Nigeria
,,,,
,,,,
5.5502412,5.8342299,POINT (5.8342299 5.5502412),Delta,Nigeria
,,,,
7.4001318,3.8079132,POINT (3.8079132 7.4001318),Oyo,Nigeria
6.6176325,3.4753546,POINT (3.4753546 6.6176325),Lagos,Nigeria
6.507018,3.3514638,POINT (3.3514638 6.507018),Lagos,Nigeria
6.4432156,3.4586515,POINT (3.4586515 6.4432156),Lagos,Nigeria
7.7239588,8.536913,POINT (8.536913 7.7239588),Benue,Nigeria
,,,,
,,,,
6.6813469,3.1758383,POINT (3.1758383 6.6813469),Ogun,Nigeria
,,,,
7.120685,3.381785,POINT (3.381785 7.120685),Ogun,Nigeria
8.9956532,7.3585044,POINT (7.3585044 8.9956532),Federal Capital Territory,Nigeria
10.4688264,7.413633,POINT (7.413633 10.4688264),Kaduna,Nigeria
,,,,
,,,,
8.9763774,7.5617945,POINT (7.5617945 8.9763774),Federal Capital Territory,Nigeria
6.6510071,3.3534826,POINT (3.3534826 6.6510071),Lagos,Nigeria
5.0117017,7.9406683,POINT (7.9406683 5.0117017),Akwa Ibom,Nigeria
8.8554952,7.9074528,POINT (7.9074528 8.8554952),Nasarawa,Nigeria
4.8522233,6.9804583,POINT (6.9804583 4.8522233),Rivers,Nigeria
6.4368689,3.5071366,POINT (3.5071366 6.4368689),Lagos,Nigeria
6.2415877,6.6898721,POINT (6.6898721 6.2415877),Delta,Nigeria
7.4046372,3.9510228,POINT (3.9510228 7.4046372),Oyo,Nigeria
8.9924654,7.3592521,POINT (7.3592521 8.9924654),Federal Capital Territory,Nigeria
,,,,
6.5958022,3.2814697,POINT (3.2814697 6.5958022),Lagos,Nigeria
6.6614073,3.2846961,POINT (3.2846961 6.6614073),Lagos,Nigeria
,,,,
4.8623596,6.9800003,POINT (6.9800003 4.8623596),Rivers,Nigeria
,,,,
6.6755083,3.3607367,POINT (3.3607367 6.6755083),Ogun,Nigeria
6.2703713,5.629202,POINT (5.629202 6.2703713),Edo,Nigeria
,,,,
,,,,
7.3372191,3.8556429,POINT (3.8556429 7.3372191),Oyo,Nigeria
7.1170107,3.3349416,POINT (3.3349416 7.1170107),Ogun,Nigeria
7.3473618,3.871098,POINT (3.871098 7.3473618),Oyo,Nigeria
7.1874492,3.3560565,POINT (3.3560565 7.1874492),Ogun,Nigeria
6.4287105,3.5150748,POINT (3.5150748 6.4287105),Lagos,Nigeria
8.5524512,4.5545448,POINT (4.5545448 8.5524512),Kwara,Nigeria
9.0590862,7.4683637,POINT (7.4683637 9.0590862),Federal Capital Territory,Nigeria
,,,,
8.7182104,5.7529013,POINT (5.7529013 8.7182104),Kwara,Nigeria
6.5519213,3.3288576,POINT (3.3288576 6.5519213),Lagos,Nigeria
10.3173965,9.8062114,POINT (9.8062114 10.3173965),Bauchi,Nigeria
6.4397212,3.4787141,POINT (3.4787141 6.4397212),Lagos,Nigeria
5.4964304,5.7971047,POINT (5.7971047 5.4964304),Delta,Nigeria
6.6798913,3.3078002,POINT (3.3078002 6.6798913),Lagos,Nigeria
6.4473775,3.3711733,POINT (3.3711733 6.4473775),Lagos,Nigeria
,,,,
6.6683917,3.3064117,POINT (3.3064117 6.6683917),Lagos,Nigeria
9.643943,6.5226089,POINT (6.5226089 9.643943),Niger,Nigeria
6.62935,3.3901783,POINT (3.3901783 6.62935),Lagos,Nigeria
6.5766607,3.3636987,POINT (3.3636987 6.5766607),Lagos,Nigeria
6.4534188,3.4455849,POINT (3.4455849 6.4534188),Lagos,Nigeria
9.0468853,7.5336459,POINT (7.5336459 9.0468853),Federal Capital Territory,Nigeria
9.0468853,7.5336459,POINT (7.5336459 9.0468853),Federal Capital Territory,Nigeria
6.633217,3.3487614,POINT (3.3487614 6.633217),Lagos,Nigeria
7.3741253,3.8545554,POINT (3.8545554 7.3741253),Oyo,Nigeria
5.0200622,7.9308911,POINT (7.9308911 5.0200622),Akwa Ibom,Nigeria
7.177822,3.3976564,POINT (3.3976564 7.177822),Ogun,Nigeria
6.3245244,8.113206,POINT (8.113206 6.3245244),Ebonyi,Nigeria
29.4255413,-98.4953943,POINT (-98.4953943 29.4255413),Abroad,Abroad
8.9167266,7.5650486,POINT (7.5650486 8.9167266),Nasarawa,Nigeria
6.6663538,3.5227013,POINT (3.5227013 6.6663538),Lagos,Nigeria
7.4446011,5.7616084,POINT (5.7616084 7.4446011),Ondo,Nigeria
4.7325129,7.0765683,POINT (7.0765683 4.7325129),Rivers,Nigeria
6.1125823,6.7654346,POINT (6.7654346 6.1125823),Anambra,Nigeria
8.9181002,7.129383,POINT (7.129383 8.9181002),Federal Capital Territory,Nigeria
,,,,
7.4251199,3.9906063,POINT (3.9906063 7.4251199),Oyo,Nigeria
,,,,
,,,,
4.8274278,7.0681633,POINT (7.0681633 4.8274278),Rivers,Nigeria
6.4898933,3.3768003,POINT (3.3768003 6.4898933),Lagos,Nigeria
10.5241379,7.4319846,POINT (7.4319846 10.5241379),Kaduna,Nigeria
6.4568867,3.3472352,POINT (3.3472352 6.4568867),Lagos,Nigeria
,,,,
,,,,
6.4304949,3.4250419,POINT (3.4250419 6.4304949),Lagos,Nigeria
6.5354983,3.3729167,POINT (3.3729167 6.5354983),Lagos,Nigeria
,,,,
54.5930709,-3.5600504,POINT (-3.5600504 54.5930709),Abroad,Abroad
6.6925533,3.3435,POINT (3.3435 6.6925533),Ogun,Nigeria
,,,,
6.4303774,3.4581081,POINT (3.4581081 6.4303774),Lagos,Nigeria
6.464175,3.4272868,POINT (3.4272868 6.464175),Lagos,Nigeria
6.2766138,5.5920589,POINT (5.5920589 6.2766138),Edo,Nigeria
,,,,
6.6561527,3.2989295,POINT (3.2989295 6.6561527),Lagos,Nigeria
,,,,
6.4322547,3.3420954,POINT (3.3420954 6.4322547),Lagos,Nigeria
,,,,
,,,,
,,,,
6.6424853,3.3628497,POINT (3.3628497 6.6424853),Lagos,Nigeria
8.4689955,4.5256511,POINT (4.5256511 8.4689955),Kwara,Nigeria
6.4972875,3.2929328,POINT (3.2929328 6.4972875),Lagos,Nigeria
7.2477267,5.203305,POINT (5.203305 7.2477267),Ondo,Nigeria
6.3106117,5.6153833,POINT (5.6153833 6.3106117),Edo,Nigeria
6.432887,3.5061889,POINT (3.5061889 6.432887),Lagos,Nigeria
8.1560615,4.710238,POINT (4.710238 8.1560615),Kwara,Nigeria
6.5328119,3.36992,POINT (3.36992 6.5328119),Lagos,Nigeria
6.508595,3.3288,POINT (3.3288 6.508595),Lagos,Nigeria
8.9250223,7.5604399,POINT (7.5604399 8.9250223),Nasarawa,Nigeria
,,,,
,,,,
,,,,
8.9826828,7.5814258,POINT (7.5814258 8.9826828),Nasarawa,Nigeria
6.6164624,3.3716345,POINT (3.3716345 6.6164624),Lagos,Nigeria
9.0635319,7.4417198,POINT (7.4417198 9.0635319),Federal Capital Territory,Nigeria
,,,,
5.4843285,6.0077345,POINT (6.0077345 5.4843285),Delta,Nigeria
8.8903127,7.5918435,POINT (7.5918435 8.8903127),Nasarawa,Nigeria
9.1344039,7.3660052,POINT (7.3660052 9.1344039),Federal Capital Territory,Nigeria
,,,,
6.508765,3.3497543,POINT (3.3497543 6.508765),Lagos,Nigeria
7.3261644,3.8754742,POINT (3.8754742 7.3261644),Oyo,Nigeria
,,,,
6.4938396,3.3243648,POINT (3.3243648 6.4938396),Lagos,Nigeria
9.0089998,7.3678434,POINT (7.3678434 9.0089998),Federal Capital Territory,Nigeria
12.0155955,8.5619725,POINT (8.5619725 12.0155955),Kano,Nigeria
,,,,
6.6341039,3.3371601,POINT (3.3371601 6.6341039),Lagos,Nigeria
7.3880557,3.8785952,POINT (3.8785952 7.3880557),Oyo,Nigeria
6.6499933,3.3372953,POINT (3.3372953 6.6499933),Lagos,Nigeria
6.6465445,3.2457042,POINT (3.2457042 6.6465445),Lagos,Nigeria
,,,,
6.620715,3.9813056,POINT (3.9813056 6.620715),Lagos,Nigeria
9.8838537,4.5100005,POINT (4.5100005 9.8838537),Niger,Nigeria
6.4271847,3.4286341,POINT (3.4286341 6.4271847),Lagos,Nigeria
7.7643589,4.5347186,POINT (4.5347186 7.7643589),Osun,Nigeria
,,,,
6.5969222,3.3639265,POINT (3.3639265 6.5969222),Lagos,Nigeria
6.0378505,6.9324867,POINT (6.9324867 6.0378505),Anambra,Nigeria
4.8054935,7.0025486,POINT (7.0025486 4.8054935),Rivers,Nigeria
5.5905122,5.8247251,POINT (5.8247251 5.5905122),Delta,Nigeria
8.9973983,7.4473983,POINT (7.4473983 8.9973983),Federal Capital Territory,Nigeria
,,,,
7.4837879,4.5603543,POINT (4.5603543 7.4837879),Osun,Nigeria
7.4711703,5.226981,POINT (5.226981 7.4711703),Ekiti,Nigeria
,,,,
6.697984,3.8647349,POINT (3.8647349 6.697984),Ogun,Nigeria
,,,,
6.6985546,3.227413,POINT (3.227413 6.6985546),Ogun,Nigeria
,,,,
6.5085536,3.3738595,POINT (3.3738595 6.5085536),Lagos,Nigeria
6.5119583,3.32143,POINT (3.32143 6.5119583),Lagos,Nigeria
6.59378,3.3401411,POINT (3.3401411 6.59378),Lagos,Nigeria
6.6524991,3.2860259,POINT (3.2860259 6.6524991),Lagos,Nigeria
6.676594,3.5118753,POINT (3.5118753 6.676594),Lagos,Nigeria
7.7407505,4.5822726,POINT (4.5822726 7.7407505),Osun,Nigeria
7.1541192,3.374589,POINT (3.374589 7.1541192),Ogun,Nigeria
,,,,
,,,,
,,,,
7.4395924,3.9102958,POINT (3.9102958 7.4395924),Oyo,Nigeria
6.5414733,3.3708865,POINT (3.3708865 6.5414733),Lagos,Nigeria
,,,,
7.5189141,4.513617,POINT (4.513617 7.5189141),Osun,Nigeria
6.5031006,3.3784965,POINT (3.3784965 6.5031006),Lagos,Nigeria
6.6277907,3.322697,POINT (3.322697 6.6277907),Lagos,Nigeria
7.7962433,4.5558341,POINT (4.5558341 7.7962433),Osun,Nigeria
9.053175,7.463155,POINT (7.463155 9.053175),Federal Capital Territory,Nigeria
,,,,
6.5070014,3.3141841,POINT (3.3141841 6.5070014),Lagos,Nigeria
,,,,
7.5522745,6.2344421,POINT (6.2344421 7.5522745),Kogi,Nigeria
,,,,
8.9722934,7.4930864,POINT (7.4930864 8.9722934),Federal Capital Territory,Nigeria
,,,,
6.6404866,3.2798974,POINT (3.2798974 6.6404866),Lagos,Nigeria
9.652549,6.5118088,POINT (6.5118088 9.652549),Niger,Nigeria
7.1274982,3.3359009,POINT (3.3359009 7.1274982),Ogun,Nigeria
8.4774533,4.52556,POINT (4.52556 8.4774533),Kwara,Nigeria
,,,,
,,,,
6.6304903,3.5232499,POINT (3.5232499 6.6304903),Lagos,Nigeria
6.4345256,3.4555179,POINT (3.4555179 6.4345256),Lagos,Nigeria
6.5017109,3.37701,POINT (3.37701 6.5017109),Lagos,Nigeria
9.8835268,8.8729804,POINT (8.8729804 9.8835268),Plateau,Nigeria
,,,,
,,,,
8.8458232,7.914859,POINT (7.914859 8.8458232),Nasarawa,Nigeria
6.4551169,3.4294278,POINT (3.4294278 6.4551169),Lagos,Nigeria
5.744543,7.0832931,POINT (7.0832931 5.744543),Imo,Nigeria
8.472017,4.6281488,POINT (4.6281488 8.472017),Kwara,Nigeria
,,,,
6.5548277,3.4845443,POINT (3.4845443 6.5548277),Lagos,Nigeria
7.3994886,3.9429355,POINT (3.9429355 7.3994886),Oyo,Nigeria
7.3632383,3.8261355,POINT (3.8261355 7.3632383),Oyo,Nigeria
6.6374962,3.3556253,POINT (3.3556253 6.6374962),Lagos,Nigeria
,,,,
6.6511226,3.3027339,POINT (3.3027339 6.6511226),Lagos,Nigeria
,,,,
,,,,
6.5831683,3.3957083,POINT (3.3957083 6.5831683),Lagos,Nigeria
,,,,
6.4284883,3.4132916,POINT (3.4132916 6.4284883),Lagos,Nigeria
9.1063045,7.4852216,POINT (7.4852216 9.1063045),Federal Capital Territory,Nigeria
,,,,
6.6357817,3.3744114,POINT (3.3744114 6.6357817),Lagos,Nigeria
,,,,
6.5331441,3.3616175,POINT (3.3616175 6.5331441),Lagos,Nigeria
9.0683584,7.3951637,POINT (7.3951637 9.0683584),Federal Capital Territory,Nigeria
6.3376363,5.6301086,POINT (5.6301086 6.3376363),Edo,Nigeria
8.9998157,7.3582507,POINT (7.3582507 8.9998157),Federal Capital Territory,Nigeria
,,,,
6.5892969,3.5837272,POINT (3.5837272 6.5892969),Lagos,Nigeria
6.4896021,3.3555608,POINT (3.3555608 6.4896021),Lagos,Nigeria
7.1278633,3.2859833,POINT (3.2859833 7.1278633),Ogun,Nigeria
6.5242055,3.3803085,POINT (3.3803085 6.5242055),Lagos,Nigeria
,,,,
6.8608374,7.4123168,POINT (7.4123168 6.8608374),Enugu,Nigeria
6.4455196,3.5432242,POINT (3.5432242 6.4455196),Lagos,Nigeria
7.6454715,4.7253357,POINT (4.7253357 7.6454715),Osun,Nigeria
6.5884353,3.3360495,POINT (3.3360495 6.5884353),Lagos,Nigeria
5.8849499,5.7074437,POINT (5.7074437 5.8849499),Delta,Nigeria
7.1022301,3.2990824,POINT (3.2990824 7.1022301),Ogun,Nigeria
6.6085236,3.373377,POINT (3.373377 6.6085236),Lagos,Nigeria
9.0371033,7.4215817,POINT (7.4215817 9.0371033),Federal Capital Territory,Nigeria
4.8311956,6.9838364,POINT (6.9838364 4.8311956),Rivers,Nigeria
6.6644824,3.6019685,POINT (3.6019685 6.6644824),Lagos,Nigeria
7.4121664,3.9765229,POINT (3.9765229 7.4121664),Oyo,Nigeria
6.4721045,3.7899833,POINT (3.7899833 6.4721045),Lagos,Nigeria
4.8133755,7.0271623,POINT (7.0271623 4.8133755),Rivers,Nigeria
6.6256812,3.3933228,POINT (3.3933228 6.6256812),Lagos,Nigeria
6.6719915,3.3078912,POINT (3.3078912 6.6719915),Lagos,Nigeria
6.6168343,3.361269,POINT (3.361269 6.6168343),Lagos,Nigeria
7.2520945,5.1843213,POINT (5.1843213 7.2520945),Ondo,Nigeria
10.4560748,7.4518268,POINT (7.4518268 10.4560748),Kaduna,Nigeria
8.4818785,4.5533716,POINT (4.5533716 8.4818785),Kwara,Nigeria
10.5545265,7.4660655,POINT (7.4660655 10.5545265),Kaduna,Nigeria
9.0681703,7.4829383,POINT (7.4829383 9.0681703),Federal Capital Territory,Nigeria
6.71411,3.3673347,POINT (3.3673347 6.71411),Ogun,Nigeria
4.8043787,6.9949171,POINT (6.9949171 4.8043787),Rivers,Nigeria
,,,,
6.6146493,3.3359223,POINT (3.3359223 6.6146493),Lagos,Nigeria
6.4437076,3.2770675,POINT (3.2770675 6.4437076),Lagos,Nigeria
,,,,
6.6012417,3.5876067,POINT (3.5876067 6.6012417),Lagos,Nigeria
11.0762045,7.7075583,POINT (7.7075583 11.0762045),Kaduna,Nigeria
,,,,
6.4252771,3.418513,POINT (3.418513 6.4252771),Lagos,Nigeria
,,,,
6.5626102,3.2619772,POINT (3.2619772 6.5626102),Lagos,Nigeria
6.545471,3.2340097,POINT (3.2340097 6.545471),Lagos,Nigeria
,,,,
9.03728,7.5719133,POINT (7.5719133 9.03728),Nasarawa,Nigeria
,,,,
6.6523416,3.4924266,POINT (3.4924266 6.6523416),Lagos,Nigeria
6.5875133,3.3620081,POINT (3.3620081 6.5875133),Lagos,Nigeria
,,,,
6.4998413,3.094886,POINT (3.094886 6.4998413),Lagos,Nigeria
6.6062156,3.494862,POINT (3.494862 6.6062156),Lagos,Nigeria
,,,,
7.384173,3.8294268,POINT (3.8294268 7.384173),Oyo,Nigeria
6.5877336,3.3569897,POINT (3.3569897 6.5877336),Lagos,Nigeria
,,,,
4.7569435,7.0120454,POINT (7.0120454 4.7569435),Rivers,Nigeria
7.3621397,3.892071,POINT (3.892071 7.3621397),Oyo,Nigeria
6.5954012,3.3421974,POINT (3.3421974 6.5954012),Lagos,Nigeria
,,,,
,,,,
29.862125,-95.6936983,POINT (-95.6936983 29.862125),Abroad,Abroad
,,,,
8.9772529,7.3656675,POINT (7.3656675 8.9772529),Federal Capital Territory,Nigeria
9.51107,8.170395,POINT (8.170395 9.51107),Kaduna,Nigeria
,,,,
,,,,
6.5953831,3.3402395,POINT (3.3402395 6.5953831),Lagos,Nigeria
6.5770733,3.3422783,POINT (3.3422783 6.5770733),Lagos,Nigeria
6.6348355,3.3262112,POINT (3.3262112 6.6348355),Lagos,Nigeria
8.5142394,4.5597517,POINT (4.5597517 8.5142394),Kwara,Nigeria
9.0671379,7.4325582,POINT (7.4325582 9.0671379),Federal Capital Territory,Nigeria
6.6344689,3.3324381,POINT (3.3324381 6.6344689),Lagos,Nigeria
6.5901441,3.2353934,POINT (3.2353934 6.5901441),Lagos,Nigeria
8.487176,4.6184512,POINT (4.6184512 8.487176),Kwara,Nigeria
,,,,
7.1172055,3.3350952,POINT (3.3350952 7.1172055),Ogun,Nigeria
6.5326003,3.3746529,POINT (3.3746529 6.5326003),Lagos,Nigeria
5.4999437,7.0463604,POINT (7.0463604 5.4999437),Imo,Nigeria
7.7448213,4.5178112,POINT (4.5178112 7.7448213),Osun,Nigeria
,,,,
6.6099142,3.2641776,POINT (3.2641776 6.6099142),Lagos,Nigeria
4.8284243,7.0029769,POINT (7.0029769 4.8284243),Rivers,Nigeria
6.6969433,3.5391317,POINT (3.5391317 6.6969433),Ogun,Nigeria
6.3072516,5.6056821,POINT (5.6056821 6.3072516),Edo,Nigeria
6.6682167,3.3359283,POINT (3.3359283 6.6682167),Lagos,Nigeria
7.3046694,5.1426208,POINT (5.1426208 7.3046694),Ondo,Nigeria
,,,,
6.5037276,3.3552557,POINT (3.3552557 6.5037276),Lagos,Nigeria
10.4413537,7.40521,POINT (7.40521 10.4413537),Kaduna,Nigeria
6.4489888,2.9569726,POINT (2.9569726 6.4489888),Lagos,Nigeria
9.0004485,7.4494827,POINT (7.4494827 9.0004485),Federal Capital Territory,Nigeria
6.7629986,3.4255628,POINT (3.4255628 6.7629986),Ogun,Nigeria
6.7218437,3.3888166,POINT (3.3888166 6.7218437),Ogun,Nigeria
6.6421555,3.3322974,POINT (3.3322974 6.6421555),Lagos,Nigeria
,,,,
,,,,
,,,,
6.681925,3.3018467,POINT (3.3018467 6.681925),Lagos,Nigeria
6.6053181,3.3295494,POINT (3.3295494 6.6053181),Lagos,Nigeria
6.4541655,3.388147,POINT (3.388147 6.4541655),Lagos,Nigeria
7.4201912,3.9316231,POINT (3.9316231 7.4201912),Oyo,Nigeria
6.6483286,3.3547229,POINT (3.3547229 6.6483286),Lagos,Nigeria
6.122153,7.036194,POINT (7.036194 6.122153),Anambra,Nigeria
7.4038823,3.9450385,POINT (3.9450385 7.4038823),Oyo,Nigeria
6.6631324,3.2855277,POINT (3.2855277 6.6631324),Lagos,Nigeria
6.6451342,3.3227577,POINT (3.3227577 6.6451342),Lagos,Nigeria
,,,,
8.8847742,7.2243323,POINT (7.2243323 8.8847742),Federal Capital Territory,Nigeria
4.8410375,6.996932,POINT (6.996932 4.8410375),Rivers,Nigeria
5.0262751,8.3355696,POINT (8.3355696 5.0262751),Cross River,Nigeria
6.5034967,3.33486,POINT (3.33486 6.5034967),Lagos,Nigeria
,,,,
7.3597592,4.1566735,POINT (4.1566735 7.3597592),Osun,Nigeria
6.8391665,3.4335873,POINT (3.4335873 6.8391665),Ogun,Nigeria
7.4309543,3.8335668,POINT (3.8335668 7.4309543),Oyo,Nigeria
6.6053783,3.2130683,POINT (3.2130683 6.6053783),Lagos,Nigeria
4.8608533,6.9678936,POINT (6.9678936 4.8608533),Rivers,Nigeria
,,,,
5.569845,5.8329,POINT (5.8329 5.569845),Delta,Nigeria
6.4494246,3.4555441,POINT (3.4555441 6.4494246),Lagos,Nigeria
7.3291277,3.8762391,POINT (3.8762391 7.3291277),Oyo,Nigeria
6.6217712,3.3567907,POINT (3.3567907 6.6217712),Lagos,Nigeria
6.7081212,3.2953077,POINT (3.2953077 6.7081212),Ogun,Nigeria
6.4247056,3.5224291,POINT (3.5224291 6.4247056),Lagos,Nigeria
5.12615,7.387535,POINT (7.387535 5.12615),Abia,Nigeria
5.1512848,7.3692661,POINT (7.3692661 5.1512848),Abia,Nigeria
6.5445045,3.2444416,POINT (3.2444416 6.5445045),Lagos,Nigeria
,,,,
6.5025684,3.3040135,POINT (3.3040135 6.5025684),Lagos,Nigeria
6.4512933,3.3888166,POINT (3.3888166 6.4512933),Lagos,Nigeria
6.6316306,3.503346,POINT (3.503346 6.6316306),Lagos,Nigeria
4.9602983,8.3271529,POINT (8.3271529 4.9602983),Cross River,Nigeria
9.5464341,11.9474106,POINT (11.9474106 9.5464341),Adamawa,Nigeria
,,,,
6.5258861,3.3581026,POINT (3.3581026 6.5258861),Lagos,Nigeria
6.5385394,3.3712608,POINT (3.3712608 6.5385394),Lagos,Nigeria
6.6063629,3.3164923,POINT (3.3164923 6.6063629),Lagos,Nigeria
9.0528535,7.4769949,POINT (7.4769949 9.0528535),Federal Capital Territory,Nigeria
,,,,
6.494146,3.5842222,POINT (3.5842222 6.494146),Lagos,Nigeria
7.1418952,3.3895509,POINT (3.3895509 7.1418952),Ogun,Nigeria
5.29944,-3.9771507,POINT (-3.9771507 5.29944),Abroad,Abroad
5.5291664,5.7584382,POINT (5.7584382 5.5291664),Delta,Nigeria
,,,,
6.5507949,3.2789685,POINT (3.2789685 6.5507949),Lagos,Nigeria
5.5631737,5.7460998,POINT (5.7460998 5.5631737),Delta,Nigeria
6.5670819,3.53783,POINT (3.53783 6.5670819),Lagos,Nigeria
9.1922974,7.1869398,POINT (7.1869398 9.1922974),Niger,Nigeria
7.7397348,4.5822726,POINT (4.5822726 7.7397348),Osun,Nigeria
9.0697017,7.4687583,POINT (7.4687583 9.0697017),Federal Capital Territory,Nigeria
,,,,
6.5756123,3.3617217,POINT (3.3617217 6.5756123),Lagos,Nigeria
6.556063,3.3960655,POINT (3.3960655 6.556063),Lagos,Nigeria
7.1632851,3.3598319,POINT (3.3598319 7.1632851),Ogun,Nigeria
6.4520064,3.2267848,POINT (3.2267848 6.4520064),Lagos,Nigeria
,,,,
6.6626671,3.3073366,POINT (3.3073366 6.6626671),Lagos,Nigeria
6.5540776,3.3941744,POINT (3.3941744 6.5540776),Lagos,Nigeria
6.610393,3.3431419,POINT (3.3431419 6.610393),Lagos,Nigeria
6.445811,3.5118753,POINT (3.5118753 6.445811),Lagos,Nigeria
8.4660953,4.6066399,POINT (4.6066399 8.4660953),Kwara,Nigeria
6.6848807,3.1740436,POINT (3.1740436 6.6848807),Ogun,Nigeria
6.4982363,3.3314938,POINT (3.3314938 6.4982363),Lagos,Nigeria
7.1217535,3.3380757,POINT (3.3380757 7.1217535),Ogun,Nigeria
,,,,
6.4325479,3.4313452,POINT (3.4313452 6.4325479),Lagos,Nigeria
10.5244411,7.4190193,POINT (7.4190193 10.5244411),Kaduna,Nigeria
6.6001195,3.3421286,POINT (3.3421286 6.6001195),Lagos,Nigeria
6.646694,3.3494394,POINT (3.3494394 6.646694),Lagos,Nigeria
6.4291903,3.259777,POINT (3.259777 6.4291903),Lagos,Nigeria
,,,,
,,,,
4.4322372,7.161013,POINT (7.161013 4.4322372),Rivers,Nigeria
,,,,
4.8049884,7.0358433,POINT (7.0358433 4.8049884),Rivers,Nigeria
7.3481839,3.8797852,POINT (3.8797852 7.3481839),Oyo,Nigeria
9.0722611,7.4534318,POINT (7.4534318 9.0722611),Federal Capital Territory,Nigeria
6.619215,3.3004217,POINT (3.3004217 6.619215),Lagos,Nigeria
6.6100133,3.3058805,POINT (3.3058805 6.6100133),Lagos,Nigeria
,,,,
9.1255927,7.5113568,POINT (7.5113568 9.1255927),Federal Capital Territory,Nigeria
6.4449181,3.5153278,POINT (3.5153278 6.4449181),Lagos,Nigeria
9.0549761,7.4853695,POINT (7.4853695 9.0549761),Federal Capital Territory,Nigeria
6.71504,3.2258263,POINT (3.2258263 6.71504),Ogun,Nigeria
,,,,
,,,,
7.4039218,7.6366627,POINT (7.6366627 7.4039218),Kogi,Nigeria
6.6088749,3.6117229,POINT (3.6117229 6.6088749),Lagos,Nigeria
10.5172644,7.4489327,POINT (7.4489327 10.5172644),Kaduna,Nigeria
7.1848124,3.4370313,POINT (3.4370313 7.1848124),Ogun,Nigeria
7.3842693,3.8338577,POINT (3.8338577 7.3842693),Oyo,Nigeria
6.5838011,3.366888,POINT (3.366888 6.5838011),Lagos,Nigeria
7.44045,3.9066,POINT (3.9066 7.44045),Oyo,Nigeria
6.665704,3.256355,POINT (3.256355 6.665704),Lagos,Nigeria
8.4723117,4.61952,POINT (4.61952 8.4723117),Kwara,Nigeria
7.1104346,4.8544943,POINT (4.8544943 7.1104346),Osun,Nigeria
4.8475044,7.0315505,POINT (7.0315505 4.8475044),Rivers,Nigeria
6.685274,3.3670765,POINT (3.3670765 6.685274),Ogun,Nigeria
6.6659628,3.3113522,POINT (3.3113522 6.6659628),Lagos,Nigeria
6.4435749,3.3491245,POINT (3.3491245 6.4435749),Lagos,Nigeria
6.6181798,3.3581451,POINT (3.3581451 6.6181798),Lagos,Nigeria
6.5494628,3.2666161,POINT (3.2666161 6.5494628),Lagos,Nigeria
,,,,
6.5281642,3.3856653,POINT (3.3856653 6.5281642),Lagos,Nigeria
6.4627693,3.5551068,POINT (3.5551068 6.4627693),Lagos,Nigeria
9.0544606,7.4822618,POINT (7.4822618 9.0544606),Federal Capital Territory,Nigeria
7.8085658,6.6928014,POINT (6.6928014 7.8085658),Kogi,Nigeria
,,,,
,,,,
,,,,
6.6182183,3.2579237,POINT (3.2579237 6.6182183),Lagos,Nigeria
,,,,
7.1983139,8.1213966,POINT (8.1213966 7.1983139),Benue,Nigeria
,,,,
7.608215,5.2810367,POINT (5.2810367 7.608215),Ekiti,Nigeria
,,,,
,,,,
7.3472463,3.9570657,POINT (3.9570657 7.3472463),Oyo,Nigeria
6.6539918,3.3106822,POINT (3.3106822 6.6539918),Lagos,Nigeria
7.1133162,3.3247985,POINT (3.3247985 7.1133162),Ogun,Nigeria
6.5187057,3.3211912,POINT (3.3211912 6.5187057),Lagos,Nigeria
,,,,
6.7124403,3.1507443,POINT (3.1507443 6.7124403),Ogun,Nigeria
12.4295094,4.1966622,POINT (4.1966622 12.4295094),Kebbi,Nigeria
12.4295094,4.1966622,POINT (4.1966622 12.4295094),Kebbi,Nigeria
7.3686207,3.8675982,POINT (3.8675982 7.3686207),Oyo,Nigeria
,,,,
6.6044041,3.4881865,POINT (3.4881865 6.6044041),Lagos,Nigeria
7.3606739,3.8695569,POINT (3.8695569 7.3606739),Oyo,Nigeria
4.8756624,7.0137495,POINT (7.0137495 4.8756624),Rivers,Nigeria
,,,,
4.8473896,7.0362342,POINT (7.0362342 4.8473896),Rivers,Nigeria
6.532535,3.3100367,POINT (3.3100367 6.532535),Lagos,Nigeria
6.623713,3.3468908,POINT (3.3468908 6.623713),Lagos,Nigeria
6.6413993,3.3925985,POINT (3.3925985 6.6413993),Lagos,Nigeria
7.1707476,3.3966958,POINT (3.3966958 7.1707476),Ogun,Nigeria
6.4663605,3.663116,POINT (3.663116 6.4663605),Lagos,Nigeria
6.46178,3.6961814,POINT (3.6961814 6.46178),Lagos,Nigeria
