customerid,loannumber,loanamount,totaldue,termdays,bank_account_type,bank_name_clients,employment_status_clients,last_loan_amount,avg_amount,std_amount,avg_total_due,avg_term_days,std_term_days,avg_approval_time,avg_payout_time,prct_duedate_default,loan_growth_trend,max_repay_delay,avg_loan_gap,referred,age,state,acct_age_years,time_btwn_last_loan,default,credit_score,debt_to_loan_ratio,const_default,unusual_large
8a858f7e5c69a6e3015c69b6aba2072e,2,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,32,0,0,0,0,1,40,Unknown,8,1,1,3.396541916,1.15,0,0
8a858fd25c5a5bc7015c5b63cb92393a,2,10000,13000,30,Savings,Access Bank,Permanent,10000,10000,0,13000,30,0,0,37,1,0,6,0,0,41,Ondo,8,10,1,0.971314796,1.3,1,0
8a1edbf14734127f0147356fdb1b1eb2,3,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,12250,22.5,7.5,0,18,0,0,0,4,0,40,Unknown,8,18,0,3.396541916,1.15,0,0
8a85884e54a0565b0154ba3fa6c72e7e,3,10000,11500,15,Other,Sterling Bank,Permanent,10000,7500,2500,8625,15,0,0,20,1,5000,6,375,0,48,Rivers,9,12,0,1.727662949,1.15,1,0
8a8588f754a058cb0154b3b507dc1abe,7,30000,34500,30,Unknown,Unknown,Unknown,30000,18333.33,8975.27,22150,30,15,0,24.5,0.166666667,4857.1429,2,56,0,40,Unknown,9,3,0,3.556258512,1.15,0,0
8a85892e5425ad2001542d2827756546,5,20000,24500,30,Unknown,Unknown,Unknown,20000,15000,5000,18375,26.25,6.5,0,25.75,0,4000,0,111,0,40,Unknown,9,3,0,4.082297575,1.225,0,0
8a8589b953d0be470153d0e6e1490a90,18,50000,52500,30,Other,GT Bank,Self-Employed,50000,30000,14950.9,34494.12,38.82352941,13.67,0,26.76470588,0.117647059,2990.1961,4,0.875,0,49,Ogun,9,0,0,4.335172128,1.05,0,0
8a858e0458d4ac3d0158dd57e64e736c,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,30,1,0,1,0,0,40,Unknown,8,193,1,0.304780293,1.3,1,0
8a858e0d59b7438d0159b7e0aa7533cd,7,30000,34500,30,Savings,Zenith Bank,Permanent,20000,15000,5000,18000,22.5,7.5,0,19,0,2571.4286,0,13.8,0,33,Lagos,8,4,0,4.01170508,1.15,0,0
8a858e1556321b9401564c8d8e8144d8,12,20000,22250,15,Savings,Skye Bank,Permanent,10000,10909.09,2874.8,12440.91,15,0,0,17.18181818,0.545454545,90.9091,16,13.8,0,38,Ogun,9,6,1,2.970886963,1.1125,1,0
8a858e225c404292015c4419d23d04f8,3,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,29,0,0,0,2,0,39,Lagos,8,1,0,4.072212932,1.3,0,0
8a858e3654e2a82401550631bfcd571d,3,10000,13000,30,Other,Access Bank,Permanent,10000,10000,0,13000,30,0,0,27,0,0,0,359,0,50,Lagos,9,0,0,4.868899654,1.3,0,0
8a858e445add19b4015addc433723178,7,30000,39000,60,Savings,GT Bank,Permanent,20000,13333.33,4714.05,15708.33,22.5,7.5,0,14.66666667,0.166666667,2285.7143,1,3.8,0,47,Lagos,8,1,0,3.632712165,1.3,0,1
8a858e5b5bd99460015bd9e9ee2e18f4,5,20000,21750,15,Savings,Diamond Bank,Unknown,20000,12500,4330.13,14625,18.75,6.5,0,16.5,0,3000,0,0,0,37,Lagos,8,0,0,3.36628799,1.0875,0,0
8a858e615c832be8015c83b1cd532bb9,3,10000,11500,15,Savings,GT Bank,Unknown,10000,10000,0,12250,22.5,7.5,0,16,0,0,0,14,0,37,Cross River,8,0,1,3.36628799,1.15,0,0
8a858e69566ae5b801567378795b7add,5,20000,24500,30,Other,GT Bank,Permanent,20000,12500,4330.13,14750,18.75,6.5,0,15,0,3000,0,43,0,48,Lagos,8,7,0,4.162974711,1.225,0,0
8a858e6e55c554c20155d574b4596645,2,10000,13000,30,Other,Diamond Bank,Permanent,10000,10000,0,11500,15,0,0,3,0,0,0,0,0,33,Federal Capital Territory,8,0,1,4.01170508,1.3,0,0
8a858e725b3424d2015b3427a76103d2,4,10000,12250,30,Savings,Access Bank,Unknown,10000,10000,0,13000,30,0,0,26.33333333,0,0,0,13.5,0,41,Kaduna,8,0,0,3.406626558,1.225,0,0
8a858e845accb4f9015accdccf761e20,5,10000,13000,30,Savings,First Bank,Permanent,10000,10000,0,13000,30,0,0,32.5,0.5,0,12,1.3333,0,42,Ogun,8,2,0,2.489182713,1.3,1,0
8a858e9156e137c601570b2f414c4258,3,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,13.5,0.5,0,3,41,0,40,Unknown,8,13,1,1.836008206,1.3,1,0
8a858ea35a28b88b015a3be970e0681d,6,20000,24500,30,Savings,EcoBank,Permanent,20000,14000,4898.98,17600,30,0,0,25.8,0.2,3000,1,2.5,0,39,Federal Capital Territory,8,1,0,3.44917168,1.225,0,0
8a858eac5c451942015c58ac70523824,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,29,0,0,0,0,0,40,Unknown,8,0,0,3.396541916,1.3,0,0
8a858eb95b3ed48c015b4034cc273ab2,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,8,0,0,0,0,0,40,Unknown,8,13,0,3.396541916,1.3,0,0
8a858ebd5b254c8b015b2fd8dafc7cee,7,30000,34500,30,Unknown,Unknown,Unknown,30000,16666.67,7453.56,19291.67,20,7.07,0,12.33333333,0,4000,0,2.6,0,40,Unknown,8,0,0,3.396541916,1.15,0,0
8a858ec65c123dfb015c150e513455db,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,21,0,0,0,0,0,40,Unknown,8,3,0,3.396541916,1.3,0,0
8a858ed25ba09f98015ba3f2c69e6d69,2,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,13,0,0,0,0,0,35,Ogun,8,14,0,4.031874364,1.15,0,0
8a858ed55bafadc7015bb15979d1553e,4,15000,18375,30,Savings,UBA,Permanent,10000,10000,0,12000,20,7.07,0,18,0,0,0,7,0,44,Rivers,8,3,0,4.122636143,1.225,0,0
8a858eda5c8863ff015c911534db43b8,2,10000,11500,15,Savings,Access Bank,Permanent,10000,10000,0,11500,15,0,0,4,0,0,0,0,0,40,Lagos,8,1,0,4.082297575,1.15,0,0
8a858ee0560bc07701561391bb845623,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,54,1,0,24,0,0,40,Unknown,9,315,0,0.855729283,1.3,1,0
8a858ee55cb156e6015cbb9fb27c2ad1,2,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,27,0,0,0,0,1,37,Lagos,8,0,0,4.052043648,1.3,0,0
8a858ef258d4a48b0158e998c5794c1c,8,30000,34500,30,Savings,GT Bank,Permanent,30000,17142.86,6998.54,20585.71,27.85714286,5.25,0,27.85714286,0.285714286,3214.2857,1,2.3333,0,37,Ogun,8,0,0,3.164496642,1.15,0,0
8a858eff55a090650155b7b1624119ab,2,10000,11500,15,Other,Access Bank,Permanent,10000,10000,0,11500,15,0,0,14,0,0,0,0,0,39,Lagos,8,3,0,4.072212932,1.15,0,0
8a858f065b1fe50a015b200b42462585,4,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,36.33333333,1,0,10,4,0,40,Unknown,8,0,0,0.252029857,1.3,1,0
8a858f0d58a18ebc0158ab6deec27309,7,30000,39000,60,Savings,Zenith Bank,Unknown,20000,15000,5000,18633.33,30,0,0,28.5,0,2571.4286,0,10.6,0,35,Federal Capital Territory,8,1,0,3.346118706,1.3,0,0
8a858f13556665aa01556dbccd6e1a20,12,40000,44000,30,Savings,First Bank,Permanent,40000,28181.82,11134.04,32645.45,32.72727273,8.62,0,31.18181818,0,3363.6364,0,2.7,0,38,Lagos,9,0,0,4.747883949,1.1,0,0
8a858f1e5aec5791015aecbc59413486,4,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,19.33333333,0.666666667,0,7,12.5,0,46,Lagos,8,7,1,2.044510335,1.15,1,0
8a858f265b5c418f015b5c58effa1a88,2,10000,13000,30,Savings,Skye Bank,Permanent,10000,10000,0,11500,15,0,0,14,0,0,0,0,0,44,Lagos,8,54,0,4.122636143,1.3,0,0
8a858f2756cec0a30156e2d4cea415a3,10,30000,39000,60,Other,UBA,Permanent,30000,23333.33,8164.97,28011.11,38.33333333,15.99,0,34.22222222,0.777777778,2833.3333,23,1.375,0,36,Lagos,9,3,0,2.192763192,1.3,1,0
8a858f2d5853901a01586382639065c7,3,10000,13000,30,Savings,UBA,Permanent,10000,10000,0,12250,22.5,7.5,0,6,0,0,0,23,0,46,Lagos,8,216,0,4.142805427,1.3,0,0
8a858f315ccb979d015ccf98ddd4661f,2,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,11,0,0,0,0,0,40,Unknown,8,6,0,3.396541916,1.15,0,0
8a858f3d5add42e2015ae9ab7c277132,6,30000,34500,30,Savings,Stanbic IBTC,Permanent,20000,14000,4898.98,17600,30,0,0,21.8,0,3000,0,3.25,0,37,Federal Capital Territory,8,0,0,4.052043648,1.15,0,1
8a858f465668e3d601566ad583100ef5,9,30000,34500,30,Unknown,Unknown,Unknown,30000,16250,6959.71,18506.25,18.75,6.5,0,15.875,0,2738.0952,0,17.8571,0,40,Unknown,8,0,0,3.396541916,1.15,0,0
8a858f545908094b01591185749d6f25,6,20000,24500,30,Savings,Keystone Bank,Permanent,20000,14000,4898.98,16700,21,7.35,0,19.8,0.2,3000,2,17,0,36,Lagos,8,0,0,3.413056595,1.225,0,0
8a858f595ccb6f86015cced9f57a03d6,2,10000,13000,30,Savings,Skye Bank,Permanent,10000,10000,0,13000,30,0,0,29,0,0,0,0,0,42,Nasarawa,8,2,0,4.102466859,1.3,0,0
8a858f60562378450156250366f10f86,9,30000,34500,30,Savings,FCMB,Permanent,30000,16250,6959.71,18362.5,16.875,4.96,0,17.125,0,2738.0952,0,5,0,46,Ondo,8,0,0,4.142805427,1.15,0,0
8a858f6e5cb16eb9015cbb1fb520374d,2,10000,13000,30,Savings,First Bank,Permanent,10000,10000,0,13000,30,0,0,27,0,0,0,0,0,41,Lagos,8,0,0,4.092382217,1.3,0,0
8a858f7958b0a4a80158b47fb32010f3,11,40000,44000,30,Unknown,Unknown,Unknown,30000,17500,8732.12,20300,22.5,7.5,0,13.4,0,2393.9394,0,8.1111,0,40,Unknown,8,5,0,3.396541916,1.1,0,1
8a858f7e5c213ef4015c21ca37fb3888,3,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,12250,22.5,7.5,0,23,0,0,0,1,1,41,Lagos,8,0,0,4.092382217,1.3,0,0
8a858f93572e873c01574753c9513a4e,7,20000,24500,30,Savings,Diamond Bank,Permanent,20000,13333.33,4714.05,15458.33,17.5,5.59,0,17,0.333333333,2285.7143,6,14.2,0,37,Lagos,8,0,0,2.988243204,1.225,0,0
8a858f975c4582c4015c4e5295c66873,2,10000,13000,30,Savings,First Bank,Permanent,10000,10000,0,13000,30,0,0,34,1,0,2,0,0,58,Ogun,8,1,0,1.166198349,1.3,1,0
8a858f9d5668e3f101566fb7494822f9,9,30000,34500,30,Unknown,Unknown,Unknown,30000,21250,7806.25,24012.5,20.625,7.26,0,19.25,0,3214.2857,0,25.1429,0,40,Unknown,9,3,0,4.082297575,1.15,0,0
8a858fe45cd62cbf015cdfb7b59f05f4,2,10000,11000,15,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,10,0,0,0,0,1,40,Unknown,8,11,0,3.396541916,1.1,0,0
8a858fec5ceec886015ceee4a2ab15ac,2,10000,13000,30,Savings,Diamond Bank,Permanent,10000,10000,0,13000,30,0,0,11,0,0,0,0,0,38,Rivers,8,0,0,4.06212829,1.3,0,0
8a858ff8582fcb8601583e9ee74e1732,6,10000,13000,30,Unknown,Unknown,Unknown,20000,12000,4000,15000,27,6,0,31.2,0.2,2000,27,20.25,0,40,Unknown,8,4,1,2.621110517,1.3,0,0
8a858ffd5c8d343d015c97cecd270cb5,2,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,8,0,0,0,0,0,38,Lagos,8,25,0,4.06212829,1.15,0,0
8a858e105bd92644015be762bf10576f,3,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,12250,22.5,7.5,0,23,0,0,0,16,1,34,Lagos,8,0,1,4.021789722,1.3,0,0
8a858e675c3fe0a1015c417e73085191,3,20000,22250,15,Savings,Access Bank,Permanent,10000,10000,0,11500,15,0,0,11.5,0,0,0,15,0,39,Kaduna,8,0,1,4.072212932,1.1125,0,0
8a858ed1594a282f01594a4d14f50a58,2,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,26,0,0,0,0,0,46,Osun,8,2,1,4.142805427,1.3,0,0
8a858f095c3b2c30015c3b5964a111df,2,10000,13000,30,Savings,First Bank,Unknown,10000,10000,0,13000,30,0,0,33,0,0,0,0,0,33,Oyo,8,22,1,3.325949422,1.3,0,0
8a858f5f5b39bb0c015b3b298dd1358b,4,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,12000,20,7.07,0,27.33333333,1,0,12,0.5,0,43,Lagos,8,1,1,0.956317123,1.15,1,0
8a858f9c57f74b1d0157f753c181047e,11,30000,34500,30,Other,EcoBank,Permanent,30000,19000,8306.62,22680,30,0,0,27,0,2727.2727,0,0.1111,0,44,Lagos,8,0,1,4.122636143,1.15,0,0
8a858fe25ab3f041015ab51fc3c44cbd,4,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,12500,25,7.07,0,29.33333333,0.333333333,0,20,0,0,35,Lagos,8,0,1,2.886017687,1.3,0,0
8a8189d152443f820152443f89500001,13,20000,24500,30,Other,GT Bank,Self-Employed,10000,11666.67,5137.01,14483.33,27.5,5.59,0,39.58333333,0.666666667,454.5455,51,4.1818,0,37,Lagos,9,3,0,2.244462066,1.225,1,0
8a8588b754517d800154555019c36231,7,10000,11500,15,Savings,Fidelity Bank,Permanent,10000,10000,0,13000,30,0,0,27.83333333,0.166666667,0,6,54,0,51,Rivers,9,2,0,4.329500595,1.15,0,0
8a8589045384bd8301539e05b3d35023,11,50000,52500,30,Savings,GT Bank,Self-Employed,50000,23400,15621.78,27352.5,37.5,19.27,0,29.7,0.2,5054.5455,9,20.4444,0,39,Lagos,9,0,0,3.950886931,1.05,0,1
8a858953548fb0c001549b31ac5f6dda,13,10000,11000,30,Other,Stanbic IBTC,Unemployed,10000,17083.33,8281.09,20022.92,28.75,4.15,0,21.5,0,192.3077,0,15.4545,0,40,Lagos,9,1,0,4.219448706,1.1,0,0
8a858e0156b782a10156b8e131824d39,6,10000,11500,30,Other,Fidelity Bank,Permanent,10000,14000,4898.98,16180,21,7.35,0,21.6,0.2,1000,3,52.75,0,35,Federal Capital Territory,9,18,0,4.082866452,1.15,0,0
8a858e065ccb8bc0015ccc9d8c2532cb,2,10000,13000,30,Savings,Zenith Bank,Permanent,10000,10000,0,13000,30,0,0,9,0,0,0,0,0,41,Lagos,8,3,0,4.092382217,1.3,0,0
8a858e0f5c45466f015c546652e81026,3,10000,11500,15,Savings,First Bank,Unknown,10000,10000,0,11500,15,0,0,15,0,0,0,5,1,37,Lagos,8,4,1,3.36628799,1.15,0,0
8a858e195b90e512015b9312936863cf,5,20000,24500,30,Savings,Diamond Bank,Permanent,20000,12500,4330.13,14750,18.75,6.5,0,18,0,3000,0,5,0,42,Katsina,8,0,0,4.102466859,1.225,0,0
8a858e2e5bb57a37015bc8ff494a1089,2,10000,13000,30,Savings,UBA,Unknown,10000,10000,0,11500,15,0,0,14,0,0,0,0,1,35,Lagos,8,55,0,3.346118706,1.3,0,0
8a858e3a54e337020154fda980777859,4,20000,24500,30,Other,Zenith Bank,Permanent,15000,11666.67,2357.02,13729.17,20,7.07,0,22.66666667,0.333333333,2500,22,165.5,0,48,Lagos,9,0,0,3.691151373,1.225,0,0
8a858e4b5cb1e4d7015cbbde80436cf1,2,10000,13000,30,Savings,EcoBank,Permanent,10000,10000,0,13000,30,0,0,27,0,0,0,0,0,42,Akwa Ibom,8,0,0,4.102466859,1.3,0,0
8a858e5d57518f4601576a5b604c4adf,2,10000,11500,15,Savings,Zenith Bank,Permanent,10000,10000,0,11500,15,0,0,0,0,0,0,0,0,34,Edo,8,6,0,4.021789722,1.15,0,0
8a858e64590ae20001590c511d9b0cdf,4,10000,11500,15,Savings,Fidelity Bank,Permanent,10000,10000,0,11500,15,0,0,17,0.666666667,0,8,6.5,0,40,Lagos,8,5,0,1.978141323,1.15,1,0
8a858e695d1e075c015d211df3354b8e,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,7,0,0,0,0,0,40,Unknown,8,7,0,3.396541916,1.3,0,0
8a858e705668e1670156810ee20960b7,7,30000,34500,30,Savings,First Bank,Permanent,30000,20000,8164.97,23625,27.5,5.59,0,20,0,4571.4286,0,44.8,0,60,Lagos,9,0,0,4.969746074,1.15,0,0
8a858e785c8d9167015c9b35e2411165,2,10000,13000,30,Savings,EcoBank,Permanent,10000,10000,0,13000,30,0,0,22,0,0,0,0,0,37,Ekiti,8,1,0,4.052043648,1.3,0,0
8a858e8d56b784480156b7d232f723a8,10,30000,39000,60,Other,EcoBank,Self-Employed,40000,22222.22,9460.77,26597.22,35,14.14,0,35.55555556,0.444444444,3500,21,0.375,0,50,Rivers,9,0,0,3.237152856,1.3,1,0
8a858e9b5bcf8546015bcfaf5b680756,3,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,12250,22.5,7.5,0,38,0.5,0,29,0,0,40,Unknown,8,3,1,1.683618059,1.15,1,0
8a858ea45c109201015c10d210791b14,3,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,13,0,0,0,15,1,38,Oyo,8,25,0,4.06212829,1.15,0,0
8a858eb85886bdc30158acf926932eda,3,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,12250,22.5,7.5,0,22.5,0.5,0,1,5,0,42,Lagos,8,2,0,2.553655467,1.3,1,0
8a858eba5c884d2a015c8c4c58c5088a,2,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,23,0,0,0,0,0,33,Rivers,8,17,0,4.01170508,1.15,0,0
8a858ec45577f83e01557eaf9f0b1f4c,2,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,7,0,0,0,0,0,44,Lagos,8,5,0,4.122636143,1.15,0,0
8a858ec95afc0922015affaaf5992c1a,5,15000,18375,30,Unknown,Unknown,Unknown,10000,10000,0,11687.5,18.75,6.5,0,16,0,0,0,16.3333,0,40,Unknown,8,4,0,3.396541916,1.225,0,0
8a858ed45becf685015bed6fceb6498b,4,20000,24500,30,Savings,First Bank,Permanent,10000,10000,0,12500,25,7.07,0,14.33333333,0,0,0,1,1,34,Lagos,8,15,1,4.021789722,1.225,0,0
8a858eda552adcc2015559532234110a,10,30000,39000,60,Other,GT Bank,Student,40000,23333.33,9428.09,28577.78,43.33333333,14.91,0,35.88888889,0.222222222,3500,7,7.5,0,35,Lagos,9,0,0,3.579392853,1.3,0,0
8a858edb5bd936e4015be394167c4698,4,20000,24500,30,Savings,UBA,Permanent,20000,13333.33,4714.05,16833.33,30,0,0,18,0,5000,0,0,0,39,Ogun,8,2,0,4.072212932,1.225,0,0
8a858ee45b62dadc015b660294b5292e,4,20000,24500,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,22,0,0,0,11,0,40,Unknown,8,1,0,3.396541916,1.225,0,0
8a858eed5756fb0e0157576dda0129e5,5,10000,13000,30,Savings,Zenith Bank,Permanent,10000,10000,0,11875,18.75,6.5,0,27.75,0.5,0,16,9,0,44,Lagos,8,27,0,2.485907359,1.3,1,0
8a858ef95cf5154a015cf659212d26ce,2,10000,13000,30,Savings,GT Bank,Student,10000,10000,0,11500,15,0,0,11,0,0,0,0,0,32,Lagos,8,0,0,3.590167043,1.3,0,0
8a858f03582a54c301582f698a281700,9,30000,39000,60,Savings,UBA,Permanent,30000,18750,7806.25,23275,37.5,12.99,0,29,0.25,3214.2857,5,2.5714,0,43,Lagos,8,0,0,3.311770587,1.3,0,0
8a858f0a56ffda560157093acf144b87,9,30000,39000,60,Other,Skye Bank,Self-Employed,10000,15000,7071.07,18106.25,30,12.99,0,24.625,0,1190.4762,0,16.8571,0,32,Oyo,8,0,0,3.864469306,1.3,0,0
8a858f0f5d1df2ad015d219c38c87827,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,8,0,0,0,0,0,40,Unknown,8,6,0,3.396541916,1.3,0,0
8a858f185d1daff6015d279fcb900eef,2,10000,13000,30,Savings,Sterling Bank,Permanent,10000,10000,0,11500,15,0,0,14,0,0,0,0,0,40,Oyo,8,2,0,4.082297575,1.3,0,0
8a858f245a4cde1e015a4e6271fd6c46,5,20000,24500,30,Savings,First Bank,Permanent,20000,12500,4330.13,14562.5,18.75,6.5,0,14.25,0,3000,0,21.6667,0,40,Kwara,8,28,0,4.082297575,1.225,0,0
8a858f265c2187bd015c346b5bb74ea9,5,20000,24500,30,Unknown,Unknown,Unknown,20000,12500,4330.13,15125,22.5,7.5,0,13.5,0,3000,0,1,0,40,Unknown,8,0,0,3.396541916,1.225,0,0
8a858f295c8d307f015c9e4f9b771eed,2,10000,11500,15,Savings,Diamond Bank,Permanent,10000,10000,0,11500,15,0,0,14,0,0,0,0,0,43,Lagos,8,17,0,4.112551501,1.15,0,0
8a858f2f54e28d530154f3a9d35625d8,4,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,12000,20,7.07,0,22,0.333333333,0,9,11,0,42,Lagos,8,11,0,3.021082935,1.15,0,0
8a858f375b493337015b4943d3aa1027,6,20000,22250,15,Savings,Access Bank,Unemployed,20000,14000,4898.98,16400,21,7.35,0,17.8,0,3000,0,1,0,40,Federal Capital Territory,8,0,0,3.533693048,1.1125,0,0
8a858f405d13c45f015d1407060e316e,2,10000,11500,15,Unknown,Unknown,Unknown,10000,10000,0,11500,15,0,0,15,0,0,0,0,1,40,Unknown,8,0,0,3.396541916,1.15,0,0
8a858f4e5ba5e8d3015ba9d8b01b3062,4,20000,24500,30,Savings,Zenith Bank,Unknown,20000,13333.33,4714.05,16833.33,30,0,0,21.33333333,0,5000,0,0.5,1,40,Ogun,8,9,0,3.396541916,1.225,0,0
8a858f565b683b56015b7b6b606e1ec9,5,20000,24500,30,Savings,Access Bank,Permanent,20000,15000,5000,18000,22.5,7.5,0,20.75,0,4000,0,0,1,37,Osun,8,0,0,4.052043648,1.225,0,0
8a858f5f55f82ae30155f91ba4250aea,9,30000,34500,30,Other,First Bank,Permanent,30000,18750,7806.25,21568.75,22.5,7.5,0,20.125,0.125,3214.2857,1,29.4286,0,50,Kano,9,1,0,4.477300936,1.15,0,0
8a858f6a5b1fa846015b1ff2a147401d,7,15000,17250,30,Savings,Wema Bank,Unknown,15000,12500,2500,14375,17.5,5.59,0,14.66666667,0.166666667,1285.7143,2,0,0,41,Federal Capital Territory,8,0,0,2.880587495,1.15,0,0
8a858f765c350480015c35105f3f04c1,2,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,42,1,0,11,0,0,40,Unknown,8,3,0,0.246168698,1.3,1,0
8a858f7c5be8dc45015be8eaadb90c0e,3,10000,13000,30,Savings,UBA,Permanent,10000,10000,0,13000,30,0,0,30,0,0,0,1,0,34,Lagos,8,2,0,4.021789722,1.3,0,0
8a858f8e5b8c34d3015b8f4fe5ca199d,5,10000,11500,15,Savings,Diamond Bank,Unknown,20000,12500,4330.13,15125,22.5,7.5,0,23.5,0.25,3000,25,0.6667,0,36,Ondo,8,2,0,2.438199245,1.15,0,0
8a858f965c6950da015c6acefa5f661f,2,10000,13000,30,Savings,Skye Bank,Permanent,10000,10000,0,13000,30,0,0,25,0,0,0,0,1,41,Lagos,8,11,0,4.092382217,1.3,0,0
8a858f99560bbe4501561d163d570cba,11,50000,57500,90,Savings,Access Bank,Permanent,40000,27000,11000,32255,42,18.73,0,24.1,0,3696.9697,0,11.1111,0,34,Kaduna,9,0,0,4.707545381,1.15,0,0
8a858f9f5679951a01568d9941453c97,6,30000,34500,30,Other,GT Bank,Self-Employed,20000,15000,4472.14,17475,24,7.35,0,21.2,0.2,2500,5,54.25,0,40,Lagos,9,5,0,3.984416211,1.15,0,0
8a858fa25bd92c20015bda1a38cf5a24,3,10000,13000,30,Savings,Diamond Bank,Permanent,10000,10000,0,13000,30,0,0,30,0,0,0,0,0,48,Bayelsa,8,0,0,4.162974711,1.3,0,0
8a858fa55acd8061015ad0b778b013ea,5,20000,24500,30,Unknown,Unknown,Unknown,20000,12500,4330.13,15125,22.5,7.5,0,19,0,3000,0,6.3333,0,40,Unknown,8,19,0,3.396541916,1.225,0,0
8a858fae5921beeb01592ad3c5c12bc1,6,20000,24500,30,Savings,Stanbic IBTC,Permanent,20000,14000,4898.98,17600,30,0,0,28.2,0,3000,0,15,0,44,Lagos,8,1,0,4.122636143,1.225,0,0
8a858fb557330de1015750e05ade4eb8,4,10000,13000,30,Savings,Skye Bank,Permanent,10000,10000,0,12500,25,7.07,0,28.66666667,0.333333333,0,15,3.5,0,35,Osun,8,4,0,2.915323484,1.3,0,0
8a858fbc594a495c01596db4320c084a,6,20000,24500,30,Unknown,Unknown,Unknown,20000,12000,4000,15300,30,0,0,27,0.2,2000,1,1,0,40,Unknown,8,0,0,2.773500664,1.225,0,0
8a858fc9580b91da0158126363fb3f16,11,15000,15750,15,Unknown,Unknown,Unknown,40000,18500,10012.49,20695,19.5,6.87,0,15.1,0,2393.9394,0,11.6667,0,40,Unknown,8,2,0,3.396541916,1.05,0,0
8a858fd05bfd7d3c015c0cc8a1a86a92,3,10000,13000,30,Unknown,Unknown,Unknown,10000,10000,0,13000,30,0,0,29,0,0,0,0,0,40,Unknown,8,0,0,3.396541916,1.3,0,0
8a858fd55b8752ba015b895180e74ffe,5,20000,24500,30,Unknown,Unknown,Unknown,20000,12500,4330.13,15500,26.25,6.5,0,20,0,3000,0,0,0,40,Unknown,8,0,0,3.396541916,1.225,0,0
8a858fe45cd62cbf015cd63942a40385,2,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,14,0,0,0,0,0,30,Kwara,8,0,1,3.981451154,1.15,0,0
8a858fe8555f401f01556e0a6ac317b7,8,30000,34500,30,Other,Diamond Bank,Retired,30000,20857.14,9124.98,24064.29,23.57142857,7.42,0,20.71428571,0,4285.7143,0,37.5,0,47,Rivers,9,5,0,4.290041201,1.15,0,0
8a858ff35c5f4d1d015c6379bbcf0adc,3,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,26.5,0.5,0,13,1,1,45,Federal Capital Territory,8,2,0,2.51357548,1.3,1,0
8a858ffa55ca72a50155de6808cd2f3f,9,40000,48000,60,Unknown,Unknown,Unknown,40000,22500,9682.46,26793.75,35.625,19.75,0,35,0.25,4047.619,2,12.5714,0,40,Unknown,9,3,1,3.29910014,1.2,0,0
8a858ffd5c8d343d015c978f755b7fbe,2,10000,11500,15,Savings,GT Bank,Permanent,10000,10000,0,11500,15,0,0,9,0,0,0,0,0,38,Lagos,8,14,0,4.06212829,1.15,0,0
8a858e065ccb8bc0015cce72dd475bfc,2,10000,13000,30,Savings,GT Bank,Permanent,10000,10000,0,13000,30,0,0,29,0,0,0,0,0,50,Osun,8,0,1,4.183143995,1.3,0,0
