customerid,state
8a858f3e5885ffa301588ee171d761d8,Lagos
8a858f465668e3d601567b8eb1df4da6,Nasarawa
8a858f4f5511dca201551d3b601d7be8,Osun
8a858f5659cb44e30159cc84750858ab,Lagos
8a858f5e5bedf32a015bee35cb9622df,Oyo
8a858f695b5cbd3a015b5cd5ff29188a,Lagos
8a858f745b4891fd015b48b63bcd3269,Lagos
8a858f8b5b630942015b631a8db21732,Unknown
8a858f955cc6631f015cc9eb86fe4679,Lagos
8a858f9c56aaf37d0156b2634ad322c5,Federal Capital Territory
8a858fa057e2a0a50157ec721ce6096c,Federal Capital Territory
8a858fa358f8275101590297dbea5636,Gombe
8a858fad5bf85d5e015bfbf379a84604,Federal Capital Territory
8a858fb557330de10157394d041943fb,Unknown
8a858fbd59978ae4015998515de038de,Lagos
8a858fc55bf27347015bf2a538491b80,Lagos
8a858fd05cc58b2e015cc59e44600b9a,Osun
8a858fd85507735701551173e8c225b2,Unknown
8a858e8457f7a42a0157fae7238c3d4c,Lagos
8a858e885c87dee5015c884e7dc03958,Oyo
8a858e945bee08de015bf07771ce6245,Unknown
8a858e985b1de32c015b1e5ea0ae3435,Kwara
8a858ea25bf369e4015bf67bb90f02aa,Delta
8a858eb858b1a6d20158bd0786483394,Delta
8a858ec25a422913015a426c5d902a9c,Lagos
8a858ec9590ad35d01594951f86d3fd1,Unknown
8a858ece5b0142e3015b067c026713e3,Lagos
8a858ed55c63db54015c641298671ada,Lagos
8a858edb5bd936e4015bddece62633a1,Lagos
8a858ee45b39aa80015b3b3933c2121e,Unknown
8a858ee758b4c54a0158d307cc1d21ef,Federal Capital Territory
8a858ef4598857710159898caf3b44f8,Unknown
8a858eff5b393484015b394ef3281e60,Akwa Ibom
8a858f045bab240c015bafd0d39709a7,Oyo
8a858f085bcf44be015bd30eaa241e6e,Lagos
8a858f11594a3880015950e1221977d6,Lagos
8a858f185c884965015c88a2cf95321c,Delta
8a858f225bfdb280015bfdf8f4f91911,Lagos
8a858f265c2187bd015c3123033b481a,Lagos
8a858f295c8d307f015c90c20c5258ee,Rivers
8a858f2e5cd09481015cd3ac00ff7cdc,Federal Capital Territory
8a858f365c83961c015c87a053cb5b39,Federal Capital Territory
8a858f475bceed0d015bd029e52a6ff6,Oyo
8a858f4e5ca72981015cabddf9582fc7,Ogun
8a858f57599e93060159a31ec1f63871,Lagos
8a858f665d5b785d015d5f33bf515574,Lagos
8a858f6f5b3f095b015b42c2106b08a5,Unknown
8a858f885aeb097f015aeb7643ca53f3,Lagos
8a858f965c6950da015c7b2cefaf445f,Ogun
8a858f9a56435559015648a1594a0008,Bayelsa
8a858fa057e2a0a50157e7650d8903fb,Unknown
8a858fa5552add5d015549642f1b4d49,Federal Capital Territory
8a858fab5a83f26a015a847501d65abb,Lagos
8a858fb35a6b3924015a6b8d201e3239,Lagos
8a858fbd59b080790159b0afab650fed,Kogi
8a858fc45c5f93be015c5fd6a7c91478,Lagos
8a858fca5c830943015c86ee73095c82,Unknown
8a858fce5bf8129c015bf8c5b6694438,Lagos
8a858fd45a4260bc015a461db91a3615,Unknown
8a858fd95c3b5bca015c3bd6c30d2102,Unknown
8a858fde580afd48015818eda53830c8,Unknown
8a858fed5a27f0a4015a2815a51516ae,Lagos
8a858ffa55ca72a50155d192af9e2c0b,Ogun
8a8588f853b1b2d40153b2bb48d41263,Oyo
8a858e445ca25ee3015ca6e3d4531f02,Lagos
8a858ec05ab27176015ab2befe283801,Oyo
8a858f0f5bfd79d2015c0d8fe4de6296,Ogun
8a858f7057b918e40157d465d8725583,Lagos
8a858fab5cd5e1a7015ce4f4759405e8,Lagos
8a858ff35af1c396015af1fc915018ca,Enugu
8a85882653e2eb990153f0f8a8520c4b,Unknown
8a8588ae53f1cb7c015414160f0175bc,Kogi
8a8588f853b1b2d40153b54512b22405,Ogun
8a858953548fb0c0015497256a1f4a6d,Oyo
8a8589b953d0be470153e043e57e2d79,Unknown
8a858e0156b782a10156bbef39622867,Lagos
8a858fe25b8c4e5c015b8ca60f8a23f6,Lagos
8a858feb5bfcf5e3015bfd3379fc27e0,Unknown
8a858ff455a09f5a0155aaa450751528,Lagos
8a858ffd5c8d343d015c9ba2141c1da9,Lagos
8a858e2d5bb55d46015bc61fa9492de0,Lagos
8a858e6d58b0cc520158b12136e119c8,Lagos
8a858edb5bd936e4015be280d1ce22c4,Lagos
8a858f0c57d3fe8e0157dcd14f854fb7,Oyo
8a858f3455a0d8070155c5d69e9600d4,Abroad
8a858f745b86e128015b86f743340dc3,Federal Capital Territory
8a858fca5c35df2c015c3841f389641e,Lagos
8a8588235384a58d01538abf515f2c2b,Lagos
8a8588d653a915270153aa2496f328dc,Kaduna
8a8588fd53c244bc0153c7b3845e0983,Lagos
8a85892854a059ed0154a763515d5c43,Lagos
8a8589a453bc422d0153c7d352751565,Niger
8a8589f853f100fb01541090709d2184,Lagos
8a858e045cd5b1d6015cd5e4a7971699,Unknown
8a858e135c7e2eec015c81cb9dc02458,Delta
8a858e1d5cd58f9e015ce610e19f13f4,Lagos
8a858e245c214660015c31e74aff1f94,Unknown
8a858e345bd96da8015be7a730560324,Lagos
8a858e3c5cac9fcc015cacdb715d1597,Oyo
8a858e4357be1daf0157c96f4c915ef0,Ekiti
8a858e4b5cb1e4d7015cc28ac0be5d73,Kwara
8a858e5856b7840c0156bb256d6e0e6a,Unknown
8a858e6059e0a7080159ecaeb62460bb,Ogun
8a858e655cd0642d015cd1acd55855cb,Lagos
8a858e6c5c88d145015c8c304fd31930,Unknown
8a858e6f5cd5e874015cd6f5634c39ad,Unknown
8a858e785a53f8a6015a5acbb0c81532,Lagos
8a858e875c63d395015c72552f637255,Lagos
8a858e8c5d37e319015d3a77a3b6530e,Federal Capital Territory
8a858e945631db2f01563c3b2f24285c,Lagos
8a858ea4582fcdc80158436e031007b4,Lagos
8a858eb35c5f4a42015c6371c0486a4d,Unknown
8a858eba5c884d2a015c96f9eed0608d,Lagos
8a858ec655f96b320156047265df266d,Unknown
8a858ed35aec4221015aef98c80b776d,Unknown
8a858edb5a70bfe0015a74c641dc0122,Lagos
8a858ee05a6b7d75015a6eda09eb0502,Unknown
8a858ee75afc09f4015aff3cdad86a6f,Lagos
8a858ef255c55fd60155c738de611535,Unknown
8a858f0455d9feaf0155f787fdf02e2c,Lagos
8a858f085a477386015a4a4e163019b5,Adamawa
8a858f0c5cc68025015cc78ad9fb348a,Lagos
8a858f1a5b66e6d6015b670a7f721f33,Lagos
8a858f255cb1710a015cc4e5d1cf69b5,Unknown
8a858f3355ae6a610155b576b37d7dbb,Unknown
8a858f3d5add42e2015ae06ea7645399,Unknown
8a858f415ba54724015ba9b1afa11ea1,Ogun
8a858f4c5bd8c7b2015bd902087b273c,Unknown
8a858f565b683b56015b70b951992639,Federal Capital Territory
8a858f61560bc0e501561be28ee203dc,Delta
8a858f6d59d116420159d25fddf45982,Lagos
8a858f78550ba10401551c0bf2121570,Abroad
8a858f8d56e0c3a70156fc952cf77e8c,Lagos
8a858ff15b8b0352015b8b110e0013a0,Lagos
8a858ffa55ca72a50155ccf1d5e068d4,Federal Capital Territory
8a8589af547ff51b015485b51dfa66b3,Unknown
8a858e4f5929c3df01592ae551cb10f2,Akwa Ibom
8a858e7c587f3319015882b4fa1a157a,Unknown
8a858edf5c69a538015c77f4b872748b,Ogun
8a858f525ba5119c015ba537934b100e,Oyo
8a858f9d5668e3f1015674a656b3274b,Rivers
8a858fe756939bbb0156b45c746f61c2,Lagos
8a85882653bc51f50153cb3de65e73d0,Kwara
8a8588ae53f1cb7c01540e8cf9f66b81,Ogun
8a8588f754a058cb0154b12e44351523,Unknown
8a85893d53e284930153e2a00c3303a4,Abroad
8a858966538deb190153a7e5cb937e06,Oyo
8a85898a53bc15600153cac0a9e906a3,Lagos
8a8589f853f100fb01540b7bf8102d1f,Ondo
8a858e0458d4ac3d0158e7fee4351588,Unknown
8a858e0d59b23c720159b3a2d9a054bb,Lagos
8a858e1d5cd58f9e015cd91cdee408ca,Unknown
8a858e235bd971a4015be80845bb2119,Unknown
8a858e355908083001591d1c3e4b02db,Lagos
8a858e495bf8527e015bfc8aea892236,Unknown
8a858e5357d823010157d845e8f71dcd,Ogun
8a858e5e57adcb8e0157ae03888418ff,Unknown
8a858e645755e622015763380e322ea2,Ogun
8a858e685c217d36015c2f09b15a15e9,Lagos
8a858e6f5668e01701568f255f051ac4,Unknown
8a858e7855113fb701551a79202d4dff,Lagos
8a858e885c63d379015c73e47f8c08d7,Akwa Ibom
8a858e905ce98e8d015cee25944e2724,Benue
8a858e985ccb51e8015ccbeabb873fae,Kwara
8a858ea35d0e2226015d0e4cd68f1947,Kwara
8a858ea9587a961d015885a62b275a8f,Kaduna
8a858eb858b1a6d20158b9593d3f20db,Plateau
8a858ec358dc5c130158e86849701295,Unknown
8a858ec75bfd77c4015c01a6e2e1199b,Lagos
8a858ee0560bc07701560e3c10544572,Unknown
8a858ee65be8d42d015be90352a8166d,Kaduna
8a858eee5872716901587644c4391794,Unknown
8a858ef55a46c7c8015a471ac5753f02,Unknown
8a858f01588603fa0158872e60af68d0,Lagos
8a858f085a477386015a488df8db7111,Unknown
8a858f1554da2c400154dd8939c56b1f,Lagos
8a858f1b5b256bc9015b2f810016616c,Abia
8a858f2656e154de0156e4eb81786821,Lagos
8a858f295c8d307f015c93a9ccda7eb7,Ogun
8a858f2c5ca72bae015caa81ef264a58,Oyo
8a858f335c8d9723015c9706f48f4116,Unknown
8a858f385b34d285015b351d132b3ae8,Rivers
8a858f4156939c3c0156b3061f4d69cf,Kwara
8a858f4b55df0f530155ee9754535666,Oyo
8a858f555cacacdf015cb06242e03e45,Rivers
8a858f595ccb6f86015cce03949b43a9,Federal Capital Territory
8a858f5e5cb23c77015cb25bd0a3073c,Unknown
8a858f61560bc0e501561e222be3280d,Unknown
8a858f6c5bf84cd0015bf8b8239327b2,Lagos
8a858f73594ab1ea01595e72de584bca,Abroad
8a858f7e5ba0189c015ba4b79b8c2d5b,Lagos
8a858ee25ca1a0f9015ca1c488821488,Unknown
8a858ee755a0c84a0155b7028fea49b6,Unknown
8a858eef5554890501556dcff6f9065f,Unknown
8a858ef45cd09b8c015cd4d82f22728d,Lagos
8a858efd5ca70688015caae5f9275628,Unknown
8a858f03582a54c3015830069801577c,Lagos
8a858f085b494826015b54791d4f0126,Akwa Ibom
8a858f1554e294490154f2d722955866,Lagos
8a858f1b5b256bc9015b2f5280ff57dd,Ogun
8a858f275591bf5d01559733c8767113,Lagos
8a858f2b5c11cabe015c136a30940ae3,Unknown
8a858f2d5bfcf426015bfd6c3039495d,Lagos
8a858f335c8d9723015c93e33d5e77fe,Federal Capital Territory
8a858f375cef1cbc015cef217cd302fe,Unknown
8a858f415ba54724015baa6a28020272,Lagos
8a858f54592214a0015922c0bfa71bd8,Unknown
8a858f565b683b56015b800206d93f22,Unknown
8a858f5e5566567d01557540adc15a20,Unknown
8a858f6c570f2d66015715196add220a,Ondo
8a858f725be8d4ff015be90aaf642009,Federal Capital Territory
8a858f7c59ab662b0159abe159a14a59,Lagos
8a858f885adcf4e8015ae2cbe4556d70,Lagos
8a858f915a3bd604015a3c5c4c124545,Ogun
8a858f9a5b33cc48015b3405c30f3d7b,Federal Capital Territory
8a858fa05b62bcf3015b62c49d9b067c,Lagos
8a858fa45bd95e9a015bdd6141823e52,Unknown
8a858fb0582a54ba01582d4dfcd567ee,Bayelsa
8a858fba5cd5feee015cd9f99f38135a,Unknown
8a858fc05bf7e886015bf849089f3f7c,Edo
8a858fcb5b00cc54015b0c32ba401c99,Katsina
8a858fd3552c756201554516fae7359e,Lagos
8a858fe8586deed301586f1b2e7d41f2,Lagos
8a858ff25c88461c015c885b45fb0b28,Unknown
8a858ffa5adb9abd015adbe07c2c2e52,Unknown
8a858e0f5c45466f015c55c7e09d5e9c,Nasarawa
8a858e6f5668e017015684c4a4305d0a,Ogun
8a858ee755a0c84a0155bf1b6a02583e,Unknown
8a858f225bfdb280015c0742b3c63016,Lagos
8a858f68588604400158968766d72335,Oyo
8a858fcf558237b40155865605853ffb,Lagos
8a8588235384a58d01538faa46246121,Kwara
8a85888c54a05b820154aa79afb15290,Lagos
8a8588fd53c244bc0153c9c031e76307,Federal Capital Territory
8a85895054a061920154a97b3a201bf9,Lagos
8a8589a453bc422d0153c78133226c26,Unknown
8a8589c1545181f301546606804130a2,Lagos
8a858e035693e02901569484c15f3bf1,Kaduna
8a858e135cb22031015cb663b7c54fa9,Lagos
8a858e1d5cd58f9e015cdfe7c50d380b,Abroad
8a858e325ac154c1015ac67cfc136cf3,Oyo
8a858e3c5853733801586a30c5c04575,Lagos
8a858e495bf8527e015bf9ec3e176b75,Unknown
8a858e585693982b0156adecb6c42cdb,Adamawa
8a858e655a047d1a015a142bd3e7145f,Ekiti
8a858e6a5bfd4b54015c02171e1660b1,Lagos
8a858e6c5c88d145015c9624de8056f3,Benue
8a858e705668e16701568e128474421a,Ogun
8a858e785c8d9167015c92299ef81a09,Federal Capital Territory
8a858f8a5a424041015a4673217f2c18,Osun
8a858f975c4582c4015c4e2ba05c62b5,Unknown
8a858f9f5bd99987015bdc921fb36531,Unknown
8a858fa154e2912f01550b96c0520352,Lagos
8a858fa45bd95e9a015bdd6768893f4d,Federal Capital Territory
8a858fb65a4bf70d015a4c41e5112d73,Oyo
8a858fc15cd06c32015cd429b6951f35,Lagos
8a858fd3552c7562015562a28e7672a4,Lagos
8a858fd85507735701550d82f1b723ff,Kaduna
8a858fe05d421ff4015d4c87d2a21ceb,Kano
8a858fea5b8c314d015b8f3fa4a93a11,Bayelsa
8a858ff45be92ea2015be9cb6e5b3a89,Unknown
8a81890b51d31db90151d5fd989c1dbd,Lagos
8a858e245c214660015c301d19ab184f,Ogun
8a858eb858b1a6d20158b90ccf8a1298,Unknown
8a858eef5554890501556a2471a71e26,Lagos
8a858f685aae9a21015aafc38f817511,Osun
8a858fa3586d20e001586d8ef15428c1,Unknown
8a858ff5562dc3b601562fffe43c14bc,Oyo
8a85881053bc33670153c7a4d2685aa0,Lagos
8a858899538ddb8e0153a780c56e34bb,Lagos
8a8588fd53c244bc0153c7b2842d093b,Rivers
8a85895054a061920154a9c8935d351f,Lagos
8a8589a053acc39e0153aff9bbd7238a,Unknown
8a8589b953d0be470153d20503ec69ee,Ogun
8a858e045b495c30015b54075ab043e5,Unknown
8a858e125acd7563015ad16a8f964ab1,Oyo
8a858e185b4923b4015b50807fef1ab5,Federal Capital Territory
8a858e1e54e2aa5a0154e2e87bf317e5,Unknown
8a858e245c214660015c2fec6a70058e,Unknown
8a858e345be813ea015becdece40410d,Lagos
8a858e3c5cac9fcc015cacb7b97a0977,Unknown
8a858e4456ced8470156d1fdea681a74,Sokoto
8a858e585693982b01569e0079561fb1,Unknown
8a858e645591c24b01559aebf3576da3,Lagos
8a858e675c3fe0a1015c5315aaae176a,Lagos
8a858e6f5bce1023015bce19dbbf038d,Unknown
8a858e735c5a4bed015c5d0ab47242fb,Unknown
8a858e7e5b159af5015b16e181485f15,Unknown
8a858e885c63d379015c6908c6fa1856,Lagos
8a858e905d41e83b015d487d09274ec7,Oyo
8a858e955cf51403015cf8be51125400,Unknown
8a858e9d5bfd7037015c0baee4de3547,Osun
8a858ea75b1fd476015b2013ccc13238,Lagos
8a858eb45876dcc5015885b5a2c16618,Delta
8a858eba5591bf2801559680580a1f9e,Unknown
8a858ec555f96a9a0156020f154c1b12,Abia
8a858ed4584472cf01584510df1d30d8,Lagos
8a858edb5bd936e4015bddd8e11a30e0,Lagos
8a858ee755a0c84a0155bfe660ea0bcc,Ogun
8a858efe5bca0a81015bcd3ec30c6022,Osun
8a858f0455d9feaf0155f5a8886a283c,Lagos
8a858f08582a51bc01582e67a7e115a2,Lagos
8a858f1554e29449015500deb58f1653,Unknown
8a858f255cb1710a015cb4d46c3074f7,Lagos
8a858f2c5ca72bae015ca788ffeb3aa3,Unknown
8a858f305c8dd672015c9246679f1d31,Lagos
8a858f365b2547f3015b2fa36f67322c,Ogun
8a858e875b910dfe015b9e85091b69f4,Bayelsa
8a858e8d56b784480156b9e9f16a0420,Federal Capital Territory
8a858e955cf51403015cf8234be27d07,Niger
8a858ea55b817cc8015b81ae858c1f85,Lagos
8a858eb95591bf0001559220e85e1b16,Unknown
8a858ec25a422913015a42b9e0544f59,Lagos
8a858ed25ba09f98015ba1b5e0dc39b0,Lagos
8a858eda5c8863ff015c8d8a12d74ddd,Lagos
8a858edf57f78fed0157fca0738d7cc5,Lagos
8a858ee25b874ecc015b883ecf2f38d8,Unknown
8a858ee65be8d42d015be94985db334b,Ogun
8a858ef7599330e0015993a222542644,Lagos
8a858f0455d9feaf0155de5fb2393a0c,Ogun
8a858f075b58beb8015b58cc08160e4e,Oyo
8a858f185b390ca6015b392e46cd20ee,Plateau
8a858f225bfdb280015c0f84efe85e63,Lagos
8a858f2a5b3f2121015b3f5f26bb38c8,Abroad
8a858f30551130db0155118e48f916fa,Federal Capital Territory
8a858f345c172fb3015c17dbd31a2d7c,Lagos
8a858f3c5a13bebf015a13ca0dfb0de8,Lagos
8a858f435b6795c5015b67a6af3910e1,Kwara
8a858f5856373f8801564d08bbbf26f4,Unknown
8a858f5f5b39bb0c015b3a38ded96c67,Lagos
8a858f675b8b8df9015b8bb25ccf1d0a,Kwara
8a858f6e5cb16eb9015cc423ee197af6,Unknown
8a858f7958b0a4a80158b4e352b6367b,Lagos
8a858f845d13beed015d167bbf1802b2,Osun
8a858f98560bbe110156218cd2a94514,Unknown
8a858fa05cf48427015cf4d2ebec2db5,Kano
8a858faa56dffac60156fe48a78656b9,Ogun
8a858faf56b7821c0156c15de860731e,Unknown
8a858fb75cc4c299015cc53618c94218,Unknown
8a858fbd5cd6054a015cdf37c6fb7a22,Unknown
8a858fcb5ca240f7015ca66d5be72ba4,Unknown
8a858fd85b66d5c1015b66f5ae28185f,Federal Capital Territory
8a858fe758dc437a0159029c13e9186c,Lagos
8a858ff05b1ac77f015b1ac8027f0073,Unknown
8a858ff55b444a8c015b474b44f9305e,Ondo
8a8588c9548a33b201548b3cdb0f0c53,Abroad
8a858e285b8b2932015b8b490de61bbe,Nasarawa
8a858e745825a02201582a2ee45b6729,Ebonyi
8a858f0056b7cf8e0156c16478137a36,Nasarawa
8a858f725ad6f19e015ad72130921e81,Unknown
8a858fa95c695f85015c7433666039ab,Ogun
8a858fee5863a049015867c0ab2c3bc0,Unknown
8a85884e54be33290154c7d802b73042,Unknown
8a8588dc536a141301536b1506f20efb,Lagos
8a85892854a059ed0154aa9b70bc638d,Unknown
8a858966538deb1901539d3459133c24,Rivers
8a8589b953bc23f70153cb94556a2f7c,Unknown
8a858e0059416900015946224e1779e9,Rivers
8a858e045cd5b1d6015cdf06e4dc7e71,Unknown
8a858e0c552ae0b80155504019352754,Lagos
8a858e135cb22031015cb7c7290c7eef,Rivers
8a858e205c21d53a015c237cb6fd1fe7,Unknown
8a858e245b680423015b70e6d3300586,Unknown
8a858e2e5bb57a37015bc94eaa083a35,Lagos
8a858e0a5668e69c01567fd20d2f6854,Delta
8a858e0f58afbace0158b64e22de02b4,Abia
8a858e1c56dfea870156ebe73f462f80,Oyo
8a858e225a1e98ab015a1f5c431d33b4,Unknown
8a858e295b430433015b430c1f9506d6,Lagos
8a858e365c16bcef015c16d0f1a50a32,Oyo
8a858e3d55ca3ef60155cef965907bdc,Lagos
8a858e535bab293b015bb3adfe690ad4,Unknown
8a858e5b5ca767e1015cabb669de1afd,Lagos
8a858e685c174778015c17b6dcd62495,Oyo
8a858e6c5bd3fbff015bd6c602636a07,Lagos
8a858e765507208301552107bcd95612,Unknown
8a858e8457f7a42a0157fff1ed9d0929,Federal Capital Territory
8a858e8d5c35bc85015c36001c1a1ff2,Unknown
8a858e955cf51403015cf88251eb3019,Unknown
8a858eaa55a0b8ae0155ad2cab5e49cc,Rivers
8a858eaf570f3a0a0157230080664ee0,Lagos
8a858eba5b681df4015b744d11505f26,Enugu
8a858ebc572e1e3a015730850b3c727f,Lagos
8a858ec6560bc09801561c5452dd7610,Ekiti
8a858ece5d1e42c3015d2932d79e6781,Unknown
8a858edb5bd936e4015bdf8a95d7656a,Lagos
8a858ede5ca210f0015ca365343066f5,Delta
8a858ee25ceeabba015ceec74ea50f9a,Unknown
8a858eed5756fb0e01576bf110494f12,Lagos
8a858f035ab947e3015abdb1094c6d45,Lagos
8a858f075b58beb8015b598406815852,Federal Capital Territory
8a858f0d5a859ac0015a85b7eed311de,Rivers
8a858f155554552501555588ca2b3b40,Ogun
8a858f1b5b256bc9015b2fa302006abc,Nasarawa
8a858f2a5b3f2121015b4225e2455889,Lagos
8a858f2d5aeb9c48015aebefa3c75288,Unknown
8a858f305cb1ec4e015cbc9a5cf92a88,Benue
8a858f375b493337015b4960fac31fe7,Lagos
8a858f3d5bfc954e015bfcaf90e1114b,Unknown
8a858f495a70f465015a7a2f376a4a49,Oyo
8a858f505ca7b434015cab44ff13392a,Lagos
8a858f5856373f8801563cd1b3272f9c,Lagos
8a858f615b1ffb14015b2316f57f3839,Lagos
8a858f785cea234f015cea462d980b62,Lagos
8a858f7d5be8748c015be8cf8e2641dc,Unknown
8a858f8c5ca0e7fe015ca0e9889a0146,Unknown
8a858f935ca09667015ca0e50f083552,Ogun
8a858f975c4582c4015c53d3a3a2351c,Oyo
8a858fa05cf48427015cf4b17c751e5f,Federal Capital Territory
8a858fa45bd95e9a015bde4d41406ebf,Unknown
8a858faf55d95d930155e4afbc7449ae,Cross River
8a858fb4563228d20156332f55df3106,Bayelsa
8a858fbd5ad1feb0015ad209895209a5,Lagos
8a858fc45c21da6f015c26afed6d0c03,Lagos
8a858fc75b90e6b5015b9b821b06328c,Abia
8a858fcd5bd42c30015bd4c4a81b4025,Lagos
8a858fd75bb62bbe015bbdabe1721000,Ogun
8a858fdb5d19348a015d1cc7eb0e4d20,Lagos
8a858fe758dc437a0158fd72d384604e,Lagos
8a858ff55b5d377b015b5d42285f0fed,Lagos
8a85896653e196390153e1fc6af61411,Kogi
8a858e225c404292015c583027e72e02,Oyo
8a858f965bb63a25015bbb332f6f7592,Osun
8a858f995a4762a5015a476f8c700bb8,Ogun
8a858fa25be814a2015be81e409d0a14,Edo
8a858fa95c695f85015c6ad88de2572d,Federal Capital Territory
8a858faf5679a838015692cc16b01ce1,Lagos
8a858fb959976ce00159a0c2d6453d0c,Kwara
8a858fc15b68ba6a015b6bb340945999,Oyo
8a858fcb5bab1fda015bae1de6d35266,Unknown
8a858fd05bfd7d3c015c025a5aa05908,Ogun
8a858fd85b685607015b7d3304aa2ff4,Unknown
8a858fe45a8360a7015a837d5be20d9b,Unknown
8a858fec5c169ff0015c16a935bc04b2,Lagos
8a858ff55b444a8c015b47b51e0e78f9,Rivers
8a8588ae53f1cb7c0153ffc5afb330b0,Unknown
8a858e2c5cc64f70015cc83a050e57d2,Lagos
8a858e7d595026f8015959f2dcd67106,Oyo
8a858ec75bfd77c4015bfda261b10b09,Lagos
8a858f085a477386015a47fb049e49ca,Unknown
8a858f3b5c1c5a08015c1d0f431230ad,Unknown
8a858f7d5cf9aef9015cfdca34b13c79,Unknown
8a858faa56dffac60156ecc553892ca9,Lagos
8a858fd75bb62bbe015bc03ff81245f7,Bayelsa
8a858fff57d1af5d0157dc5a2dfc44bc,Oyo
8a85886e54beabf90154bf4062f42d84,Kwara
8a85891e53ad0e6b0153bdec607d1d0c,Lagos
8a8589a453bc422d0153c3b0afc75159,Oyo
8a8589d7548fb3a8015494fcc5c34ab3,Oyo
8a858e035693e0290156a30b341d7026,Enugu
8a858e105bd92644015bdb6b69395d10,Unknown
8a858e16562dbf18015631258ed16411,Unknown
8a858e245a5c008c015a5c266238148c,Unknown
8a858e2e5bb57a37015bbe3c1af53cac,Oyo
8a858e3957d7ca4e0157dd41757b30dd,Unknown
8a858e455c1bf763015c1e4b3fcd7b98,Lagos
8a858e535bab293b015babc929a521d1,Lagos
8a858e5b5bd99460015bdf2c189d392a,Unknown
8a858e645591c24b0155a059b3f27431,Unknown
8a858e6a5bfd4b54015c0d136472048e,Unknown
8a858e6f5cd5e874015cd6d7e2af36ad,Plateau
8a858e7855113fb7015522e6b858084b,Lagos
8a858e7c5c78b1ff015c796688235b84,Lagos
8a858e875b910dfe015ba4a5adbe3ea5,Lagos
8a858e9059ff9e79015a0246bf7c4f02,Unknown
8a858e935cedfe55015cee71530e4d2c,Lagos
8a858e9b5a69f076015a69fd874304e1,Unknown
8a858ea3556609560155775d89496cd5,Unknown
8a858eac5b3ece95015b3f17c44d57ff,Lagos
8a858eba5b681df4015b6e0c99d3697f,Kwara
8a858ec25a4d1d16015a5004af0d4d20,Anambra
8a858ece5cd05041015cd1aaf05e0329,Lagos
8a858ed759ffb4d1015a02d41aa95acf,Lagos
8a858ee0560bc07701560d3774b0663c,Ekiti
8a858ee55cb156e6015cb65fb1926ae0,Unknown
8a858eef55548905015569ca99fe1368,Ogun
8a858f00590ac4e70159170bde1b1880,Unknown
8a858f055c831d5b015c838085fc29f5,Lagos
8a858f0b5c1a493e015c1ab9b7c82a38,Lagos
8a858f185d1daff6015d227c61832b3e,Lagos
8a858e5c5c361f7d015c3970b6676146,Unknown
8a858ed55c63db54015c688ccdec0996,Abia
8a858f285c7d70a4015c7dd9108348aa,Kaduna
8a858f5e5566567d01556f39a8da6f7a,Adamawa
8a858fc15b68ba6a015b6b094b622d76,Unknown
8a85880353acff880153b4d9bf104630,Unknown
8a8588dc536a141301537b3f489b0501,Lagos
8a858928548fb121015496238670164a,Unknown
8a8589595384a85301538ab9e183018a,Unknown
8a8589a053acc39e0153b217f3d031cb,Federal Capital Territory
8a8589b953bc23f70153cf2e6d442c45,Unknown
8a858e0256b781d80156c6df35664c92,Ogun
8a858e0a565e71c40156652b73613d66,Federal Capital Territory
8a858e0f5c45466f015c5469454d1227,Rivers
8a858e195b90e512015b99fbb1dc677a,Kano
8a858e205c21d53a015c2b38026238b9,Ogun
8a858e245c214660015c3397e4db389a,Unknown
8a858e345a13cc50015a181a44d8023e,Kano
8a858e3e5b3ee747015b3f0a08cb34f8,Oyo
8a858e4f58b9f0b40158d31e17fc2a7e,Unknown
8a858e5a5be99e1c015be9e56ea00fde,Lagos
8a858e685acda506015acee39e45493b,Oyo
8a858e6c5c88d145015c92c49dec0023,Rivers
8a858e775c362114015c3b23d88c3266,Lagos
8a858e875b910dfe015b9b598dfc49c5,Unknown
8a858e8d56b784480156c16a09706bd5,Unknown
8a858e935b496584015b53d101793fbe,Ondo
8a858ea35a5b46ec015a5d1596805e48,Lagos
8a858ea75cef5535015cf37324bc186a,Ogun
8a858eb456e0b94901570468c2e92846,Ekiti
8a858eb95b8c2f6e015b900548676660,Ondo
8a858ecd5b81e1a6015b823c01ee2725,Unknown
8a858eda552adcc201553deed53a2493,Abroad
8a858ede5ca210f0015ca340de706114,Unknown
8a858ee45a1e6afb015a22a2e525677b,Lagos
8a858ee755a0c84a0155bec1d8244afe,Kano
8a858ef25c8393f8015c869c9c1265c1,Lagos
8a858f0456511c94015651febebc3c0d,Lagos
8a858f1f5c59cd91015c5b12c9e4715c,Unknown
8a858f295ca6f581015ca77afccb5d6d,Ogun
8a858f305c8dd672015c970cc60d3014,Unknown
8a858f3455a0d8070155a7d4ff5b3345,Oyo
8a858f4156939c3c015693a5a85504cb,Unknown
8a858f475afb66cd015afb7fd2d11ba5,Unknown
8a858f505ca7b434015cab8f6a696786,Lagos
8a858f565c3acb9d015c4455228962ad,Federal Capital Territory
8a858f6057e2dba50157edb735e75aaf,Ebonyi
8a858f6a5d1e09b3015d227616690c90,Edo
8a858f7959db5e8c0159df170d345379,Federal Capital Territory
8a858f8f5bfd3cfa015c0c27b9167289,Lagos
